@relation 'horse-weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter-DD:\\savas-weka.filters.unsupervised.attribute.Remove-R1'

@attribute 'MPEG-7 Color Layout0' numeric
@attribute 'MPEG-7 Color Layout1' numeric
@attribute 'MPEG-7 Color Layout2' numeric
@attribute 'MPEG-7 Color Layout3' numeric
@attribute 'MPEG-7 Color Layout4' numeric
@attribute 'MPEG-7 Color Layout5' numeric
@attribute 'MPEG-7 Color Layout6' numeric
@attribute 'MPEG-7 Color Layout7' numeric
@attribute 'MPEG-7 Color Layout8' numeric
@attribute 'MPEG-7 Color Layout9' numeric
@attribute 'MPEG-7 Color Layout10' numeric
@attribute 'MPEG-7 Color Layout11' numeric
@attribute 'MPEG-7 Color Layout12' numeric
@attribute 'MPEG-7 Color Layout13' numeric
@attribute 'MPEG-7 Color Layout14' numeric
@attribute 'MPEG-7 Color Layout15' numeric
@attribute 'MPEG-7 Color Layout16' numeric
@attribute 'MPEG-7 Color Layout17' numeric
@attribute 'MPEG-7 Color Layout18' numeric
@attribute 'MPEG-7 Color Layout19' numeric
@attribute 'MPEG-7 Color Layout20' numeric
@attribute 'MPEG-7 Color Layout21' numeric
@attribute 'MPEG-7 Color Layout22' numeric
@attribute 'MPEG-7 Color Layout23' numeric
@attribute 'MPEG-7 Color Layout24' numeric
@attribute 'MPEG-7 Color Layout25' numeric
@attribute 'MPEG-7 Color Layout26' numeric
@attribute 'MPEG-7 Color Layout27' numeric
@attribute 'MPEG-7 Color Layout28' numeric
@attribute 'MPEG-7 Color Layout29' numeric
@attribute 'MPEG-7 Color Layout30' numeric
@attribute 'MPEG-7 Color Layout31' numeric
@attribute 'MPEG-7 Color Layout32' numeric
@attribute class {chicken,cat,horse}

@data
46,17,16,19,14,20,15,12,15,11,18,17,13,16,15,15,14,15,18,15,13,29,15,17,17,16,17,33,16,15,14,15,15,cat
23,15,19,11,16,15,17,12,15,17,15,17,19,15,15,15,14,15,14,16,15,15,10,12,18,15,13,46,20,19,14,17,18,cat
45,17,19,19,15,20,12,12,16,12,17,16,11,18,13,17,16,15,19,15,15,29,16,17,17,15,19,33,15,15,15,16,13,cat
15,13,8,9,13,10,15,15,18,16,13,16,19,16,14,15,13,13,16,16,14,17,16,21,19,17,17,41,15,12,14,14,15,cat
33,15,24,19,12,18,11,13,15,12,16,18,12,18,14,13,13,15,16,16,15,29,16,15,17,15,16,33,16,14,16,16,15,cat
21,22,7,12,14,18,16,15,15,21,15,16,12,15,15,16,16,16,12,16,16,28,13,12,13,13,15,34,17,19,18,16,15,cat
34,7,7,7,16,15,13,16,12,12,15,12,19,12,17,17,16,13,17,15,16,20,16,17,18,17,17,41,17,15,15,14,14,cat
30,17,18,15,18,13,15,15,15,16,15,17,15,16,16,16,15,16,15,16,15,31,16,17,15,16,15,32,15,15,16,15,16,cat
17,12,10,8,17,13,14,16,21,14,11,18,13,16,15,20,19,14,17,16,15,30,16,17,15,16,16,32,15,14,16,16,15,cat
23,15,10,17,16,17,14,17,15,16,13,16,11,16,13,17,15,17,15,16,16,17,16,16,9,16,13,31,16,16,15,16,15,cat
37,20,24,11,11,12,13,17,17,15,15,16,16,17,15,16,15,15,15,15,16,29,16,18,15,15,15,33,15,13,17,16,17,cat
35,16,20,23,16,20,12,17,15,13,18,17,12,15,20,17,12,18,14,15,13,21,13,17,19,16,18,39,18,14,12,15,13,cat
28,19,16,13,16,7,21,18,17,15,16,15,17,14,17,19,15,16,17,15,16,32,15,15,15,15,16,32,16,16,16,16,16,cat
18,16,7,12,18,9,16,18,17,15,13,16,20,16,15,16,14,14,16,15,15,26,17,17,16,16,16,32,14,15,15,15,15,cat
33,18,11,11,16,14,17,14,17,14,13,12,17,17,14,16,15,15,15,17,17,22,14,12,15,16,13,39,17,18,16,15,17,cat
18,16,7,12,18,9,16,18,17,15,13,16,20,16,15,16,14,14,16,15,15,26,17,17,16,16,16,32,14,15,15,15,15,cat
48,16,15,17,14,17,15,13,16,14,16,15,16,17,14,18,17,16,16,16,15,29,17,16,17,15,17,33,15,15,15,16,15,cat
9,21,15,10,12,8,11,16,14,15,15,18,16,16,15,17,16,16,15,15,17,31,16,15,16,16,16,32,16,16,15,16,15,cat
46,14,18,19,17,17,17,14,16,12,17,15,13,13,16,16,15,15,17,15,12,29,16,16,17,15,18,33,16,15,14,16,14,cat
14,12,11,7,17,9,15,16,20,19,14,17,18,15,16,14,17,12,14,13,16,28,15,16,16,15,16,35,16,16,16,16,15,cat
22,19,16,16,17,15,14,18,16,13,17,15,14,17,15,15,16,16,15,16,12,17,16,14,16,16,17,41,15,17,15,16,13,cat
13,17,22,7,13,7,13,15,15,15,14,19,18,17,14,17,15,16,15,16,16,18,15,14,19,15,19,41,16,16,12,16,12,cat
18,24,16,12,21,7,13,19,15,18,17,14,16,15,9,19,15,15,18,17,15,29,12,16,15,16,16,37,19,16,16,15,15,cat
7,16,12,11,13,7,17,15,17,14,17,16,22,15,18,15,15,15,16,16,16,26,15,16,16,16,16,33,16,15,15,16,15,cat
26,27,12,16,15,7,14,18,12,15,16,15,17,17,12,15,15,18,17,15,17,27,15,15,17,16,16,35,16,17,15,15,16,cat
20,18,15,15,17,13,15,17,16,15,15,14,15,14,17,20,14,16,16,16,15,12,22,14,15,14,14,33,16,15,15,15,15,cat
40,15,19,14,16,14,15,17,15,13,18,16,15,17,15,16,16,15,15,15,15,23,16,18,15,16,16,40,16,11,17,15,16,cat
22,23,18,21,10,13,16,15,13,21,16,15,14,15,15,15,14,14,15,18,16,34,14,13,19,14,17,34,16,15,16,16,16,cat
19,14,12,12,16,11,19,16,15,16,14,15,19,16,17,14,15,14,15,16,16,15,16,18,17,17,14,32,15,21,15,16,14,cat
26,12,23,12,17,10,16,15,19,20,16,15,15,18,11,14,18,15,14,17,17,25,16,14,16,16,16,36,15,17,15,15,15,cat
15,18,8,16,16,9,10,16,13,13,13,14,19,15,13,17,17,17,16,15,16,40,14,17,19,15,21,33,17,15,13,16,12,cat
19,13,12,12,22,17,15,13,15,18,16,14,18,15,14,16,15,17,15,15,17,15,13,9,15,17,14,33,16,15,15,15,15,cat
38,23,17,16,18,12,17,11,15,18,14,13,16,19,16,17,13,15,17,16,15,30,17,16,15,16,14,35,13,13,18,16,18,cat
32,18,24,14,14,17,15,15,15,15,16,15,15,16,15,16,16,16,15,16,15,30,18,20,14,12,17,35,10,9,18,21,14,cat
30,16,9,10,14,16,17,19,15,13,15,14,19,19,18,16,15,17,17,15,14,28,15,18,17,16,18,33,16,13,14,15,13,cat
34,16,17,22,14,20,8,15,15,13,19,15,13,18,16,17,15,19,16,16,16,20,12,14,20,14,17,39,18,17,12,16,14,cat
36,20,13,20,14,16,13,15,13,14,18,21,15,18,19,15,15,18,16,15,14,30,17,16,19,15,18,30,14,13,13,16,14,cat
26,20,22,9,18,17,15,14,19,14,16,16,16,15,14,15,17,16,16,15,18,27,15,16,16,16,17,46,16,16,19,14,16,cat
33,20,16,10,15,8,14,17,15,15,13,14,17,16,12,14,16,16,14,14,14,33,14,18,18,16,20,27,18,13,12,14,9,cat
14,23,14,11,9,8,14,10,13,17,14,16,14,12,16,18,14,15,16,15,16,26,15,16,16,16,16,33,16,16,15,15,15,cat
43,17,13,17,16,14,13,18,14,17,17,16,14,13,20,15,16,19,13,14,16,33,17,18,16,16,17,31,14,14,15,15,15,cat
38,11,15,14,15,11,13,14,15,16,17,15,15,17,13,17,13,16,15,16,16,30,16,15,16,16,16,32,16,16,15,16,15,cat
14,12,11,15,17,10,15,10,16,12,16,12,16,21,19,16,16,16,22,16,15,23,12,15,17,16,14,29,14,16,16,16,13,cat
14,14,17,11,15,8,10,19,15,16,14,17,16,15,15,17,16,19,16,17,15,27,14,10,12,15,16,35,17,21,19,17,15,cat
40,23,20,17,12,16,11,16,14,15,18,15,17,17,18,17,13,14,14,18,15,32,16,15,15,16,15,31,15,16,16,16,16,cat
7,11,14,7,23,5,15,10,12,13,15,14,24,12,15,17,18,18,17,16,15,31,16,15,16,16,15,31,16,16,15,15,16,cat
29,16,17,12,16,14,18,17,18,16,15,17,18,17,18,14,16,14,16,14,15,26,12,19,15,14,15,44,18,15,18,16,17,cat
12,11,16,15,20,8,19,17,10,13,14,14,21,13,17,17,14,15,16,16,15,28,14,13,16,17,12,31,16,16,15,15,16,cat
20,8,3,10,18,17,18,16,23,10,15,14,12,16,14,16,16,13,16,15,17,20,14,20,16,16,15,39,17,14,15,15,16,cat
25,19,12,17,15,11,15,20,14,17,16,16,16,14,15,17,15,17,13,15,16,32,16,15,16,15,16,35,16,17,16,15,17,cat
42,16,19,15,16,17,12,14,15,15,16,15,16,17,17,18,15,17,17,15,16,34,16,15,16,15,16,29,14,18,14,17,15,cat
3,16,17,12,15,10,15,14,16,15,15,16,19,16,18,16,15,15,15,15,14,31,16,15,16,16,16,32,15,16,15,16,15,cat
27,15,16,7,15,5,15,17,16,15,14,17,20,17,8,11,13,18,18,13,13,31,15,16,15,16,17,32,16,15,16,16,14,cat
34,15,11,13,17,17,17,18,17,16,16,15,16,16,17,15,17,15,17,15,16,26,15,15,17,16,17,35,16,16,15,15,14,cat
24,19,19,13,15,7,15,16,14,14,15,16,18,15,16,17,15,17,15,17,15,17,17,16,13,16,8,45,14,15,18,15,22,cat
24,15,13,9,15,8,12,16,17,15,12,14,13,14,15,17,15,16,18,17,16,19,17,16,18,16,14,41,13,16,14,15,17,cat
14,21,18,16,18,14,15,16,14,13,16,16,17,16,16,17,17,17,17,15,16,25,17,13,15,18,14,38,13,17,16,15,17,cat
22,14,21,22,12,17,13,14,13,15,16,16,10,17,12,14,16,17,16,15,13,28,12,15,15,15,14,38,23,16,15,16,18,cat
19,16,10,16,15,8,13,16,13,14,14,18,18,17,15,15,15,17,14,16,18,27,16,13,15,15,14,39,13,21,16,17,18,cat
5,11,11,19,15,16,17,14,16,12,15,16,15,17,14,16,15,16,16,16,17,30,16,15,16,16,16,32,15,16,15,15,15,cat
40,17,19,19,17,16,17,13,14,14,15,15,14,16,15,16,14,16,18,16,15,21,16,19,18,17,17,40,15,13,13,14,14,cat
27,19,17,8,16,8,14,16,16,17,8,14,13,17,10,16,15,17,16,16,15,31,16,15,16,16,16,31,16,15,16,16,16,cat
23,14,15,18,16,11,18,16,17,15,16,15,18,15,15,14,16,13,16,15,16,15,16,19,19,17,14,25,14,15,14,17,13,cat
34,19,17,19,17,13,17,12,12,18,16,12,18,16,16,15,15,15,20,17,14,30,15,16,15,15,16,33,16,15,16,16,15,cat
27,17,18,7,10,11,17,13,16,23,14,15,15,18,14,15,16,13,13,12,17,27,15,14,18,14,17,34,15,16,15,17,16,cat
28,18,11,16,17,8,14,15,15,14,16,15,17,15,15,18,16,18,15,15,14,15,16,20,24,11,18,39,15,11,9,19,16,cat
36,11,18,16,17,17,17,15,15,15,15,15,14,15,16,15,15,15,17,16,15,23,15,17,16,16,16,39,16,15,15,15,15,cat
25,15,11,11,14,15,10,18,16,13,15,15,20,14,21,15,16,16,16,16,19,31,16,16,16,16,16,32,16,16,16,16,16,cat
32,13,19,15,15,8,18,15,16,17,13,14,19,16,16,15,16,13,17,15,16,15,12,18,15,14,10,26,15,16,16,16,14,cat
15,17,10,8,14,6,9,15,18,15,12,18,20,15,17,16,12,19,18,16,15,31,16,15,17,15,16,30,15,17,14,15,15,cat
35,18,16,24,13,16,17,11,15,17,21,15,15,15,17,14,14,15,19,21,15,29,15,14,16,15,17,33,16,16,15,16,15,cat
30,12,15,16,21,13,17,12,17,16,15,19,10,16,16,17,16,15,16,16,16,29,16,15,16,15,17,33,16,15,15,16,14,cat
10,16,11,24,26,7,18,19,18,14,21,22,22,13,19,14,14,15,18,18,18,31,15,15,15,16,16,30,15,15,16,15,16,cat
18,8,17,10,14,11,23,17,20,9,13,12,17,15,15,15,19,14,13,15,14,32,16,16,16,16,16,32,16,16,16,16,16,cat
14,12,14,8,18,5,24,19,16,15,12,16,19,16,12,14,15,16,17,17,15,32,17,18,16,16,18,32,16,14,16,15,15,cat
32,13,17,13,18,17,16,17,17,16,16,16,16,14,16,17,15,13,15,14,15,29,15,16,15,16,15,32,16,15,16,15,16,cat
38,14,11,11,17,8,15,13,15,12,13,16,18,17,12,15,17,14,18,15,14,36,16,20,17,15,20,33,16,15,16,16,15,cat
14,7,16,10,18,10,16,13,17,16,15,15,20,15,18,16,17,14,16,14,15,34,15,17,17,15,18,27,16,13,14,17,13,cat
33,10,15,13,13,14,18,16,16,14,16,16,17,17,14,16,16,15,16,15,16,29,15,16,15,15,15,34,17,15,16,16,16,cat
26,15,20,15,17,14,15,14,14,15,14,17,17,15,13,15,17,16,13,15,14,26,16,16,16,15,16,35,15,16,15,16,15,cat
40,13,22,14,19,14,15,17,13,14,14,16,13,17,16,15,15,16,17,16,13,34,15,12,17,16,17,28,16,20,13,15,14,cat
26,19,18,18,13,17,13,13,15,12,18,17,14,17,17,15,16,17,16,13,14,29,15,15,16,15,16,32,16,17,15,16,15,cat
46,14,18,19,17,17,17,14,16,12,17,15,13,13,16,16,15,15,17,15,12,29,16,16,17,15,18,33,16,15,14,16,14,cat
30,17,16,19,12,19,13,15,16,13,16,18,12,18,14,16,15,17,15,14,15,26,16,15,16,15,16,35,16,16,15,16,15,cat
38,23,17,16,18,12,17,11,15,18,14,13,16,19,16,17,13,15,17,16,15,30,17,16,15,16,14,35,13,13,18,16,18,cat
3,15,15,14,16,12,16,16,16,15,15,15,17,15,17,15,15,15,16,15,16,31,16,16,16,16,15,31,15,15,16,15,16,cat
31,16,10,14,14,2,15,15,16,16,13,14,15,19,4,14,20,16,16,16,13,27,17,14,15,16,18,36,15,17,15,16,13,cat
7,15,10,14,15,14,11,21,14,16,15,17,15,16,20,13,15,16,16,15,16,27,15,16,16,15,16,33,16,16,14,16,15,cat
38,17,13,15,19,12,16,14,14,17,11,15,18,15,15,14,16,16,16,18,18,25,18,13,16,15,15,39,14,18,15,15,15,cat
14,14,24,15,10,13,14,14,11,19,11,15,14,14,15,16,16,15,13,15,17,30,14,13,18,15,16,35,17,19,13,17,14,cat
27,17,11,13,23,10,16,13,18,14,15,15,17,16,15,15,14,14,17,15,15,30,14,17,17,17,15,33,16,15,15,14,16,cat
6,17,14,8,15,9,15,16,15,15,17,15,21,16,15,15,15,15,15,16,16,29,15,15,16,15,16,32,16,15,15,16,15,cat
36,25,20,18,13,11,13,17,16,11,17,15,19,19,16,17,15,14,15,17,14,27,19,17,17,16,16,35,13,15,15,16,15,cat
11,20,24,20,12,16,15,16,15,14,17,15,14,16,17,17,15,15,15,17,16,29,15,15,16,16,16,33,15,15,15,15,15,cat
15,14,21,13,17,11,18,15,14,15,16,17,16,16,17,16,15,14,17,16,16,31,18,14,16,14,16,36,11,15,17,19,19,cat
13,15,8,10,16,2,17,18,16,13,13,14,19,16,15,14,20,16,18,15,16,31,16,16,16,16,16,32,16,16,15,16,16,cat
41,15,17,14,16,9,17,14,16,14,15,16,16,15,15,16,16,16,18,15,17,29,16,16,16,16,16,32,15,16,15,15,15,cat
21,13,27,18,14,21,15,14,17,13,13,17,12,15,15,14,16,16,17,13,14,29,16,17,15,14,15,33,15,14,16,17,16,cat
32,18,24,16,13,24,12,13,16,17,15,16,13,15,15,18,15,18,15,16,16,25,17,20,17,15,18,37,14,11,14,16,13,cat
10,24,16,14,12,12,15,16,14,15,16,15,18,17,17,15,16,16,15,15,15,30,15,15,15,15,15,33,15,16,16,16,16,cat
34,13,17,18,18,9,15,11,18,13,17,12,18,17,16,18,14,19,15,19,12,20,15,15,16,15,16,39,16,16,15,16,15,cat
21,13,15,15,16,11,17,18,17,16,15,16,16,15,19,16,13,15,15,15,16,24,15,16,17,15,19,36,15,15,14,15,12,cat
28,8,22,5,7,8,12,14,14,16,18,15,18,18,15,17,18,15,14,19,14,22,14,18,14,14,14,51,22,8,25,22,23,cat
15,20,14,14,12,12,17,10,14,15,14,14,16,15,14,17,17,15,16,15,16,22,14,13,12,15,15,33,15,15,14,14,17,cat
43,13,10,15,15,15,15,15,15,12,13,12,15,16,17,17,15,16,15,17,18,28,14,15,16,15,16,33,16,15,14,15,16,cat
32,13,12,18,14,20,16,14,15,14,17,16,14,16,13,12,16,14,17,14,14,31,16,14,16,15,17,31,15,16,15,16,14,cat
25,21,12,5,23,6,14,13,19,17,12,15,17,14,17,15,16,13,17,15,13,33,16,16,15,16,15,31,16,16,16,16,16,cat
10,16,6,19,16,12,15,19,16,12,20,15,16,16,18,15,15,17,13,15,15,26,15,16,16,15,16,31,17,14,16,16,13,cat
48,15,15,16,15,15,15,16,16,14,17,16,16,16,17,16,16,16,16,15,15,29,16,15,17,16,16,34,15,16,14,16,15,cat
11,13,13,14,19,22,15,17,15,16,19,15,15,18,17,16,16,15,13,16,15,31,16,15,16,16,16,30,15,16,15,15,16,cat
22,16,14,12,14,6,21,15,13,16,15,17,17,21,20,14,14,12,19,17,15,20,16,16,15,14,17,39,15,15,15,16,15,cat
19,21,13,11,21,16,16,12,15,14,16,15,16,15,16,15,17,14,17,15,13,26,13,15,18,16,17,36,18,15,12,16,14,cat
27,10,6,10,10,16,18,16,16,16,18,19,18,19,13,17,13,16,16,18,17,22,16,19,15,17,14,42,15,13,16,15,17,cat
8,21,21,14,17,14,17,13,16,15,15,16,14,15,12,15,16,15,16,16,16,18,14,15,16,16,14,40,17,16,15,15,17,cat
23,10,15,14,15,16,16,16,17,12,18,15,17,15,18,13,16,14,18,16,15,32,16,18,15,16,16,31,15,14,16,15,15,cat
8,16,18,13,17,7,13,12,16,16,15,16,16,14,18,17,18,15,15,16,16,29,15,15,17,16,17,30,15,15,15,15,15,cat
34,18,11,13,13,17,14,12,16,15,15,15,15,16,13,16,17,16,15,16,15,21,15,12,15,16,14,31,16,13,16,15,13,cat
37,22,16,17,15,12,15,17,14,15,16,15,16,14,18,14,17,16,16,15,16,32,17,16,16,16,15,31,15,16,15,15,16,cat
20,9,25,21,18,7,17,18,15,16,15,14,17,8,15,15,17,14,18,15,15,31,14,13,15,15,16,27,15,19,17,16,16,cat
24,21,14,14,17,9,22,19,16,16,16,14,15,13,15,16,15,15,16,14,16,31,15,15,15,15,15,32,16,16,16,16,16,cat
27,17,25,16,23,22,17,16,13,12,16,10,14,16,14,16,17,15,13,17,18,27,17,16,16,16,16,33,14,14,16,13,15,cat
27,25,19,18,15,11,15,15,12,15,16,17,15,15,13,16,16,16,17,13,14,25,18,14,17,17,17,38,11,17,13,14,14,cat
24,18,20,7,16,8,11,15,14,14,15,14,19,18,16,17,16,18,16,16,15,27,15,15,18,16,17,34,16,15,15,15,15,cat
19,17,14,14,15,11,17,15,15,15,16,16,17,17,16,17,17,16,16,15,15,34,15,13,14,17,15,30,16,16,16,15,17,cat
15,16,15,6,11,4,17,16,15,16,14,15,19,16,13,12,18,16,18,17,14,25,16,14,17,17,16,36,15,17,15,15,16,cat
28,21,20,13,18,11,21,15,17,18,11,17,15,15,13,18,15,16,16,14,17,20,12,20,19,17,19,38,18,13,13,15,13,cat
27,12,14,12,14,12,17,18,19,19,15,15,15,14,16,17,16,11,18,14,17,18,15,16,15,16,15,40,17,16,16,15,16,cat
27,24,15,20,18,15,15,15,13,16,14,15,13,15,14,16,16,16,16,15,15,23,16,16,16,15,15,36,15,15,15,16,16,cat
40,18,7,21,17,11,17,13,18,11,12,12,19,14,16,16,17,13,17,16,18,26,15,13,17,16,16,36,16,18,14,15,16,cat
29,17,10,12,17,18,16,12,16,12,19,16,14,15,13,16,14,16,18,16,17,26,17,12,14,15,16,33,14,18,17,15,15,cat
28,18,14,22,20,7,21,15,13,12,18,14,18,17,15,14,14,12,13,18,15,27,15,15,16,16,15,33,16,17,14,15,15,cat
7,12,15,12,13,5,18,14,17,16,16,14,18,17,19,18,16,16,16,15,15,25,17,17,15,17,17,37,15,14,16,15,15,cat
30,9,9,17,21,11,18,14,17,14,11,15,13,16,16,17,14,16,17,14,16,31,18,19,18,18,14,32,14,13,13,14,16,cat
12,14,7,21,12,16,17,14,17,12,14,16,15,16,17,15,16,14,17,14,19,29,16,15,17,16,17,33,16,16,15,16,15,cat
28,18,15,19,16,14,11,15,12,15,14,15,13,15,13,15,16,20,17,18,16,33,15,15,18,16,18,41,16,18,15,15,17,cat
20,15,10,22,17,21,13,15,14,16,16,13,13,14,13,17,13,16,18,18,18,29,14,13,15,15,16,31,17,16,15,16,16,cat
25,12,3,8,19,10,15,9,21,17,15,14,16,10,14,16,14,13,17,14,15,26,13,16,15,16,18,36,18,16,15,15,13,cat
41,16,17,18,16,20,14,14,15,15,16,15,12,15,13,16,16,16,16,15,15,30,16,16,16,16,17,32,16,15,15,16,15,cat
23,15,12,13,12,12,11,17,17,15,15,14,19,13,17,17,16,18,17,16,16,22,15,16,16,15,17,35,16,16,16,16,15,cat
11,20,16,14,14,11,13,15,13,17,15,17,16,15,12,14,17,18,15,14,16,22,16,17,17,15,16,44,15,15,14,15,14,cat
36,11,11,7,17,16,10,16,18,16,14,13,21,11,16,14,15,16,16,16,16,31,15,17,16,16,17,31,16,15,15,16,15,cat
5,17,13,11,13,9,13,17,14,19,15,18,20,18,16,17,15,17,13,16,15,27,15,15,18,16,18,34,15,16,14,15,14,cat
33,11,18,13,17,7,16,17,17,20,16,14,19,16,13,17,14,15,12,16,21,27,16,15,16,15,16,34,15,16,15,16,15,cat
20,19,18,12,17,7,14,16,15,11,13,16,18,15,9,14,16,15,17,16,17,26,15,15,18,16,18,34,16,16,14,16,14,cat
37,17,16,14,17,18,14,16,13,18,15,15,13,15,13,17,16,17,16,18,15,26,16,16,15,16,16,35,15,15,16,15,15,cat
32,21,14,20,21,7,11,17,11,16,17,17,18,15,13,14,17,16,15,13,16,23,18,15,15,17,15,43,9,18,15,13,18,cat
14,18,24,12,9,16,9,10,13,16,15,17,14,18,16,17,17,20,15,16,16,22,15,15,18,20,13,40,15,16,13,11,18,cat
33,9,10,16,13,8,12,14,15,12,17,17,11,15,14,17,15,15,15,16,20,22,20,17,17,10,19,37,11,14,14,19,13,cat
27,8,7,20,12,5,19,8,18,11,13,14,18,17,16,19,16,15,19,14,17,27,15,17,16,16,16,35,15,16,16,15,16,cat
48,16,15,16,16,15,15,14,16,14,15,15,14,16,16,16,16,15,17,15,16,23,16,14,20,16,19,34,16,15,13,15,13,cat
36,15,21,14,19,13,17,13,16,14,18,15,16,13,18,14,16,15,16,15,15,29,17,14,15,17,15,28,12,19,16,13,14,cat
28,24,24,11,14,12,16,13,16,19,13,15,21,16,13,17,17,15,14,15,15,25,13,13,14,16,15,35,16,18,17,15,16,cat
20,22,24,16,6,21,16,14,15,14,17,15,13,14,13,14,17,14,14,16,17,29,18,16,17,15,18,34,14,15,15,16,14,cat
10,16,12,7,15,5,12,13,16,20,14,15,19,16,18,18,19,18,16,17,17,25,17,17,20,14,19,35,14,15,12,17,13,cat
44,11,14,17,14,14,15,15,16,16,17,15,17,14,14,15,17,16,15,14,16,31,16,16,15,15,15,31,16,16,16,16,16,cat
32,13,19,15,15,8,18,15,16,17,13,14,19,16,16,15,16,13,17,15,16,15,12,18,15,14,10,26,15,15,16,16,14,cat
15,16,14,11,17,7,15,14,15,17,16,16,17,14,14,16,17,15,13,15,19,15,15,15,18,16,18,41,16,15,13,16,14,cat
28,19,21,15,13,19,13,15,13,19,14,14,13,17,16,16,15,16,18,15,15,30,16,16,15,16,16,32,15,15,16,15,16,cat
44,13,14,16,17,13,15,16,18,12,15,13,17,16,16,18,15,16,15,16,18,30,16,15,18,16,17,33,16,16,14,15,15,cat
19,15,12,12,16,16,22,16,18,16,14,13,16,13,17,15,15,12,14,14,16,29,16,16,15,15,16,33,16,16,16,16,16,cat
29,12,6,6,14,11,18,13,16,9,14,17,17,14,17,16,16,12,17,16,14,22,12,17,16,17,18,42,20,17,17,15,14,cat
49,17,18,15,16,17,14,13,18,13,16,12,15,16,16,17,15,15,18,15,15,30,15,16,16,16,16,32,16,15,15,15,15,cat
37,16,14,15,16,13,16,20,15,18,18,16,15,14,15,17,15,18,14,16,16,26,16,14,16,15,15,34,16,17,15,16,15,cat
28,19,19,13,12,15,8,14,14,16,14,17,17,16,19,12,13,17,18,14,17,28,17,16,14,15,16,33,14,15,16,16,15,cat
20,20,3,19,17,6,13,12,15,12,15,13,22,13,16,13,16,16,18,14,16,26,15,16,17,15,18,37,15,16,14,16,14,cat
46,14,14,16,17,14,16,14,16,15,17,15,17,16,17,18,16,14,16,15,15,27,15,16,18,15,16,35,16,16,14,16,15,cat
41,14,9,14,13,13,17,12,14,11,20,16,15,17,12,16,12,14,18,16,15,27,15,13,14,15,15,37,16,18,17,16,16,cat
34,13,18,26,14,25,19,11,16,13,14,17,7,16,16,13,18,14,20,16,15,31,16,16,16,16,16,32,16,15,15,16,15,cat
22,21,19,16,11,15,14,14,16,13,15,12,15,18,13,14,16,17,16,16,14,24,16,15,17,15,15,38,16,17,15,16,16,cat
31,15,16,14,10,15,16,17,21,16,14,19,12,16,13,14,14,16,15,15,14,27,16,17,17,15,17,34,15,14,14,16,15,cat
36,16,16,22,16,21,16,14,15,16,19,16,13,15,21,16,17,15,14,16,14,24,16,16,20,16,19,37,15,15,12,15,13,cat
27,18,19,14,17,16,15,18,12,14,14,17,11,14,16,16,16,16,17,14,16,24,15,11,15,17,10,37,17,18,16,14,19,cat
46,14,19,19,15,19,16,14,17,14,17,14,16,16,17,15,15,15,12,15,16,32,16,16,16,16,16,32,16,16,16,16,16,cat
14,12,14,8,18,5,24,19,16,15,12,16,19,16,12,14,15,16,17,17,15,32,17,18,16,16,18,32,16,14,16,15,15,cat
15,10,14,12,18,15,18,17,14,18,12,17,18,15,14,15,13,10,14,16,18,28,17,18,19,16,17,35,15,15,12,16,14,cat
24,13,7,18,20,10,18,15,15,16,15,13,19,14,17,12,16,12,18,16,12,26,15,14,15,17,15,39,16,19,16,14,17,cat
45,15,19,17,16,19,17,13,16,15,16,15,14,15,17,14,14,14,16,17,16,28,15,17,16,15,19,34,16,15,15,16,13,cat
24,19,16,18,21,14,12,12,12,14,17,15,21,16,14,17,16,17,16,15,14,27,15,16,16,15,17,33,16,15,15,16,15,cat
25,6,12,17,20,13,23,17,22,15,15,16,16,24,10,15,13,15,16,15,14,27,15,15,16,16,16,33,16,16,15,15,15,cat
23,14,7,7,13,8,18,18,21,16,13,17,16,17,16,15,19,14,18,13,15,28,18,14,15,17,15,32,13,17,17,14,17,cat
48,16,16,15,16,16,15,15,15,15,15,16,15,15,14,16,16,16,17,16,16,28,16,16,18,15,19,34,15,16,14,16,13,cat
28,16,18,12,16,16,18,15,15,19,15,14,15,16,15,14,15,14,17,15,15,22,14,12,16,15,14,34,16,17,15,16,15,cat
30,13,16,17,14,17,14,11,18,16,13,16,15,17,14,13,15,13,14,15,17,29,13,14,17,14,14,30,16,14,15,16,14,cat
25,8,20,24,13,19,21,16,18,13,13,18,11,16,20,16,14,12,14,16,19,29,17,17,16,15,15,33,14,15,16,16,16,cat
25,13,18,10,17,11,17,16,16,17,16,13,15,15,13,15,17,15,15,16,16,29,15,18,18,16,17,35,16,14,13,15,14,cat
15,15,21,28,22,25,19,13,18,16,19,14,8,17,17,17,14,18,14,16,14,26,16,20,12,18,14,36,15,12,19,13,17,cat
15,11,5,24,7,23,11,16,19,18,16,12,12,15,16,18,13,14,15,12,16,32,17,16,16,16,16,30,15,16,15,15,15,cat
45,15,19,16,16,17,17,14,18,15,17,13,14,15,18,16,11,13,16,17,16,29,15,17,16,16,18,33,16,15,15,15,14,cat
24,14,18,12,14,17,14,19,20,18,15,13,17,16,11,11,13,15,16,14,15,30,16,16,14,15,18,33,15,15,16,16,14,cat
29,11,17,12,15,14,17,12,15,15,17,15,16,15,14,13,20,16,17,15,15,28,15,16,15,15,16,37,16,15,16,16,16,cat
